compound,auid,aurl,spacegroup_relax,Pearson_symbol_relax,species,spinD,Egap,agl_thermal_expansion_300K,agl_debye,enthalpy_formation_atom,natoms,volume_cell,ael_bulk_modulus_vrh,ael_poisson_ratio,ael_shear_modulus_vrh,ael_youngs_modulus_vrh,agl_thermal_conductivity_300K
C2Nb2,aflow:060ed80564c41004,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/74,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544209,4,44.9643,,,,,
C2Nb2,aflow:25e1b79d8760d8a7,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/14,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.549057,4,45.0754,,,,,
C2Nb2,aflow:491f9544a6590044,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/448,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544519,4,45.1527,,,,,
C2Nb2,aflow:5eb44ddd40c67f1f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/119,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544139,4,45.0302,,,,,
C2Nb2,aflow:949b754227969d87,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/71,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.548568,4,45.1003,,,,,
C2Nb2,aflow:dd0352003ba2c355,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/77,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.544726,4,45.0106,,,,,
C2Nb2,aflow:f28a67c9eeeb0e09,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/20,225,cF8,"['C', 'Nb']","[0, 0, 0, 0]",,,,-0.54387,4,44.9747,,,,,
C2Pb2,aflow:5ec8c8ab2a536e68,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/448,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.81135,4,66.3277,,,,,
C2Pb2,aflow:5f380137dd881c6a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/20,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.80963,4,66.1156,,,,,
C2Pb2,aflow:dffb3aac8bb95e6d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/119,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.8096,4,66.3227,,,,,
C2Pb2,aflow:f43184b6ad0ac1ca,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CPb_d/77,225,cF8,"['C', 'Pb']","[0, 0, 0, 0]",,,,1.81402,4,66.2756,,,,,
C2Rb2,aflow:04f1c251b6808e86,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/71,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30436,4,136.104,,,,,
C2Rb2,aflow:0639a67d14db49eb,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/196,225,cF8,"['C', 'Rb']","[1.209, 1.209, 0.075, 0.075]",,,,2.30218,4,135.879,,,,,
C2Rb2,aflow:0833aa3dcc42548a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/119,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30427,4,136.136,,,,,
C2Rb2,aflow:3eff9af62de9ee47,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/447,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30416,4,136.078,,,,,
C2Rb2,aflow:6a570386f19ad726,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/77,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30426,4,136.068,,,,,
C2Rb2,aflow:96f5bb32aad385db,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/74,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30427,4,136.085,,,,,
C2Rb2,aflow:b57b46426e2b0f46,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/448,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.075, 0.075]",,,,2.30429,4,136.036,,,,,
C2Rb2,aflow:b5d9ed5385d3859b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/14,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30425,4,136.108,,,,,
C2Rb2,aflow:ec784392af1e694c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/197,225,cF8,"['C', 'Rb']","[1.208, 1.208, 0.074, 0.074]",,,,2.30431,4,136.109,,,,,
C2Sc2,aflow:18e3a4ca764181e4,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/14,225,cF8,"['C', 'Sc']","[0.002, 0.002, 0.001, 0.001]",,,,-0.135792,4,51.4882,,,,,
C2Sc2,aflow:48a9c701ec25a8df,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/447,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.141912,4,51.4476,,,,,
C2Sc2,aflow:4a3666c689f30e41,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/119,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.139065,4,51.4734,,,,,
C2Sc2,aflow:6a9a7d74c28b8b2f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/71,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.138687,4,51.4397,,,,,
C2Sc2,aflow:980a359388e8ca3e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/448,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.141912,4,51.446,,,,,
C2Sc2,aflow:ba1bb960b115401e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/20,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.14274,4,51.4357,,,,,
C2Sc2,aflow:dd79c4af611e7dcc,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/74,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.139056,4,51.4753,,,,,
C2Sc2,aflow:f4e33ccb22241045,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/196,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.138746,4,51.4455,,,,,
C2Sc2,aflow:f7a7599c000c4a81,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/77,225,cF8,"['C', 'Sc']","[0, 0, 0, 0]",,,,-0.1425,4,51.4546,,,,,
C2Si2,aflow:218d3eb91c1ada0b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/20,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.535505,4,33.4161,,,,,
C2Si2,aflow:599c2c2680b0dc4f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/448,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.53588,4,33.3643,,,,,
C2Si2,aflow:6b3ba09add70ae7a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/71,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.533878,4,33.4113,,,,,
C2Si2,aflow:91b627fbce6a677e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/447,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.535879,4,33.3588,,,,,
C2Si2,aflow:bfa9c5c1c9d08d62,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/77,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.535275,4,33.3161,,,,,
C2Si2,aflow:c1685ee0df37ff6b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/196,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.533838,4,33.4096,,,,,
C2Si2,aflow:f30eea1678441288,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSi/119,225,cF8,"['C', 'Si']","[0, 0, 0, 0]",,,,0.534996,4,33.3534,,,,,
C2Sn2,aflow:18a2da2b1ee4a6cd,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/448,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25606,4,55.1926,,,,,
C2Sn2,aflow:26748400b7b5df21,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/14,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25556,4,55.0069,,,,,
C2Sn2,aflow:331ac7b6680dce86,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/197,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25852,4,55.1901,,,,,
C2Sn2,aflow:74ed1f42aa8434ad,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/119,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25396,4,55.235,,,,,
C2Sn2,aflow:9325b7b502e56b54,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/447,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25606,4,55.1911,,,,,
C2Sn2,aflow:95e163d9ccfdf13a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/71,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25854,4,55.1919,,,,,
C2Sn2,aflow:a5977d42c7dbde7f,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/20,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25683,4,55.3752,,,,,
C2Sn2,aflow:cbcd25e3695174ee,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/77,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25343,4,55.257,,,,,
C2Sn2,aflow:ec50b93cd4027b1b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/196,225,cF8,"['C', 'Sn']","[0, 0, 0, 0]",,,,1.25852,4,55.1855,,,,,
C2Sr2,aflow:0413e4f7ed7fc0e5,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSr_sv/20,225,cF8,"['C', 'Sr']","[0.835, 0.835, 0.12, 0.12]",,,,1.26448,4,91.4429,,,,,
C2Sr2,aflow:50020e5c2ccf2c32,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSr_sv/71,225,cF8,"['C', 'Sr']","[0.836, 0.836, 0.119, 0.119]",,,,1.26385,4,91.4935,,,,,
C2Sr2,aflow:509ca2c6949635a8,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSr_sv/14,225,cF8,"['C', 'Sr']","[0.836, 0.836, 0.119, 0.119]",,,,1.26395,4,91.4819,,,,,
C2Sr2,aflow:6954299d77687adf,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSr_sv/197,225,cF8,"['C', 'Sr']","[0.836, 0.836, 0.119, 0.119]",,,,1.26395,4,91.4969,,,,,
C2Sr2,aflow:7952022f8fa58feb,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSr_sv/196,225,cF8,"['C', 'Sr']","[0.836, 0.836, 0.119, 0.119]",,,,1.26382,4,91.4596,,,,,
C2Sr2,aflow:fb8b2f41bd719de6,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSr_sv/77,225,cF8,"['C', 'Sr']","[0.836, 0.836, 0.119, 0.119]",,,,1.26405,4,91.5017,,,,,
C2Ta2,aflow:0904a407dfa958a3,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/14,225,cF8,"['C', 'Ta']","[0, 0, 0, 0]",,,,-0.589863,4,44.9937,,,,,
C2Ta2,aflow:0dab6d6d1deeaaca,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/448,225,cF8,"['C', 'Ta']","[0, 0, 0, 0]",,,,-0.583808,4,44.9995,,,,,
C2Ta2,aflow:1ffc07a11d537f03,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/77,225,cF8,"['C', 'Ta']","[0, 0, 0, 0]",,,,-0.584109,4,45.0213,,,,,
C2Ta2,aflow:5354cc0ad290ebc9,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/119,225,cF8,"['C', 'Ta']","[0, 0, 0, 0]",,,,-0.582902,4,45.0151,,,,,
C2Ta2,aflow:b0e922735c83c72b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/197,225,cF8,"['C', 'Ta']","[0, 0, 0, 0]",,,,-0.58838,4,45.0164,,,,,
C2Ta2,aflow:bb892469ce386a0d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/74,225,cF8,"['C', 'Ta']","[0, 0, 0, 0]",,,,-0.582815,4,45.0417,,,,,
C2Ta2,aflow:f51a0b81c710ac46,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/20,225,cF8,"['C', 'Ta']","[0, 0, 0, 0]",,,,-0.582712,4,45.0263,,,,,
C2Ti2,aflow:2982dddbcd2c49f7,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/20,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.818171,4,40.8089,,,,,
C2Ti2,aflow:32264dc2b6024293,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/74,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.817975,4,40.8112,,,,,
C2Ti2,aflow:66d67289b490dc0d,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/119,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.817984,4,40.8114,,,,,
C2Ti2,aflow:7da4b6fd20a0bf97,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/14,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.816734,4,40.8078,,,,,
C2Ti2,aflow:901ebbe43f826f44,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/197,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.821028,4,40.8026,,,,,
C2Ti2,aflow:a88d6615efa509d6,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/71,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.820968,4,40.7976,,,,,
C2Ti2,aflow:da72b3bb0563baf4,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/77,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.818819,4,40.8105,,,,,
C2Ti2,aflow:e3f4b39b8bf25027,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/447,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.818985,4,40.8081,,,,,
C2Ti2,aflow:e44e74bc3018f887,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/448,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.818986,4,40.8139,,,,,
C2Ti2,aflow:f658528958f9b1a3,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/196,225,cF8,"['C', 'Ti']","[0, 0, 0, 0]",,,,-0.821031,4,40.8029,,,,,
C2Tl2,aflow:1c15065436751a11,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTl_d/119,225,cF8,"['C', 'Tl']","[0, 0, 0, 0]",,,,2.10479,4,63.9311,,,,,
C2Tl2,aflow:3b0798118253759c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTl_d/77,225,cF8,"['C', 'Tl']","[0, 0, 0, 0]",,,,2.10351,4,63.9015,,,,,
C2Tl2,aflow:7be4d975b7aaed35,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTl_d/20,225,cF8,"['C', 'Tl']","[0, 0, 0, 0]",,,,2.10329,4,63.9059,,,,,
C2Tl2,aflow:e28c39fb8b8b8bdc,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTl_d/448,225,cF8,"['C', 'Tl']","[0, 0, 0, 0]",,,,2.10403,4,63.8748,,,,,
C2V2,aflow:39f5f3311dd949b2,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/448,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.41763,4,36.0899,,,,,
C2V2,aflow:69b7ceb04abf1579,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/77,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.417072,4,36.0963,,,,,
C2V2,aflow:86c5d20d9ef2fd3c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/71,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.420524,4,36.0891,,,,,
C2V2,aflow:93b627b29585bea4,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/74,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.418118,4,36.0909,,,,,
C2V2,aflow:b7d794d42f923521,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/20,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.418503,4,36.0858,,,,,
C2V2,aflow:be6c8ef02e7ef704,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/197,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.420583,4,36.0853,,,,,
C2V2,aflow:db541650bb1cc506,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/119,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.418126,4,36.09,,,,,
C2V2,aflow:eca3a44e871d431c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/14,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.418952,4,36.0893,,,,,
C2V2,aflow:f6462c506056a403,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/196,225,cF8,"['C', 'V']","[0, 0, 0, 0]",,,,-0.420584,4,36.0845,,,,,
C2Y2,aflow:1e6f94fea052598a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/71,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0401805,4,66.1036,,,,,
C2Y2,aflow:3cd0b9c5fb8ce296,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/197,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0401498,4,66.1138,,,,,
C2Y2,aflow:41f5994207bb8719,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/447,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0362175,4,66.0941,,,,,
C2Y2,aflow:5b197ac523249646,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/74,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0391723,4,66.0992,,,,,
C2Y2,aflow:bb2aa24d77261e7c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/20,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0360155,4,66.1066,,,,,
C2Y2,aflow:bd72e5000f7c1a0c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/14,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0404765,4,66.0865,,,,,
C2Y2,aflow:c7e1c9d53295ffe6,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/77,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0356597,4,66.0861,,,,,
C2Y2,aflow:ceae281786f7eddf,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/196,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0401568,4,66.1111,,,,,
C2Y2,aflow:dd5340aa947070cd,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/448,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.036217,4,66.0966,,,,,
C2Y2,aflow:f0a653ec42f26286,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/119,225,cF8,"['C', 'Y']","[0, 0, 0, 0]",,,,0.0390928,4,66.0833,,,,,
C2Zn2,aflow:0590fc8afc5703a2,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZn/448,225,cF8,"['C', 'Zn']","[0, 0, 0, 0]",,,,1.64651,4,42.5985,,,,,
C2Zn2,aflow:577f82edb1c99635,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZn/447,225,cF8,"['C', 'Zn']","[0, 0, 0, 0]",,,,1.64651,4,42.6054,,,,,
C2Zn2,aflow:5a2a8b0c08d58021,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZn/14,225,cF8,"['C', 'Zn']","[0, 0, 0, 0]",,,,1.65156,4,42.6434,,,,,
C2Zr2,aflow:57ff0c07a3703efc,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/196,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.815152,4,52.6963,,,,,
C2Zr2,aflow:6665dfb5751c71f7,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/447,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.812525,4,52.6843,,,,,
C2Zr2,aflow:6f2f72c7f51c5134,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/20,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.813384,4,52.6805,,,,,
C2Zr2,aflow:a46ac1e8c6e16ef8,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/71,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.814941,4,52.9012,,,,,
C2Zr2,aflow:b334c65577be902c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/197,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.815202,4,52.6843,,,,,
C2Zr2,aflow:cf7e5bd2764f210c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/119,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.812211,4,52.6799,,,,,
C2Zr2,aflow:e07145e137ede25a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/77,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.813144,4,52.733,,,,,
C2Zr2,aflow:ead912e5a1dcbe8a,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/14,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.81068,4,52.7503,,,,,
C2Zr2,aflow:f5fefe7d8e9c0aac,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/448,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.812848,4,52.6827,,,,,
C2Zr2,aflow:fde18dc823cf2b4e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/74,225,cF8,"['C', 'Zr']","[0, 0, 0, 0]",,,,-0.811887,4,52.7751,,,,,
C3Ga3,aflow:264658e647dcbd8b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CGa_h/136,225,cF8,"['C', 'Ga']","[0, 0, 0, 0, 0, 0]",,,,1.21361,6,63.4862,,,,,
C3Hf3,aflow:4dc630362196c80b,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/136,225,cF8,"['C', 'Hf']","[0, 0, 0, 0, 0, 0]",,,,-0.945232,6,75.4492,,,,,
C3K3,aflow:39b23367f95e21da,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/136,225,cF8,"['C', 'K']","[1.219, 1.219, 1.219, 0.066, 0.066, 0.066]",,,,2.30597,6,176.95,,,,,
C3Nb3,aflow:add3c9ae1ab32d90,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/136,225,cF8,"['C', 'Nb']","[0, 0, 0, 0, 0, 0]",,,,-0.548735,6,67.5965,,,,,
C3Rb3,aflow:a6968d6c87126e41,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CRb_sv/136,225,cF8,"['C', 'Rb']","[1.208, 1.208, 1.208, 0.074, 0.074, 0.074]",,,,2.30424,6,204.183,,,,,
C3Sc3,aflow:23af3adaaa67d862,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSc_sv/136,225,cF8,"['C', 'Sc']","[0, 0, 0, 0, 0, 0]",,,,-0.136684,6,77.2345,,,,,
C3Sn3,aflow:048889c9e544f5b0,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CSn/136,225,cF8,"['C', 'Sn']","[0, 0, 0, 0, 0, 0]",,,,1.25486,6,82.5711,,,,,
C3Ta3,aflow:2945df5489ef8baf,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTa_pv/136,225,cF8,"['C', 'Ta']","[0, 0, 0, 0, 0, 0]",,,,-0.588928,6,67.5039,,,,,
C3Ti3,aflow:07cac2b048f894da,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CTi_sv/136,225,cF8,"['C', 'Ti']","[0, 0, 0, 0, 0, 0]",,,,-0.816932,6,61.2147,,,,,
C3V3,aflow:eaf58de4617a73aa,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CV_sv/136,225,cF8,"['C', 'V']","[0, 0, 0, 0, 0, 0]",,,,-0.418818,6,54.1328,,,,,
C3Y3,aflow:316b947840d56d84,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CY_sv/136,225,cF8,"['C', 'Y']","[0, 0, 0, 0, 0, 0]",,,,0.0396632,6,99.1611,,,,,
C3Zr3,aflow:e3eaf97941cd6d4e,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CZr_sv/136,225,cF8,"['C', 'Zr']","[0, 0, 0, 0, 0, 0]",,,,-0.810632,6,79.078,,,,,
C4Cu4,aflow:06e47ca06f3b4486,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CCu_pv/195,225,cF8,"['C', 'Cu']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,1.70193,8,74.9985,,,,,
C4Hf4,aflow:9c2a810cc0fd9a26,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CHf_pv/256,225,cF8,"['C', 'Hf']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.947651,8,100.559,,,,,
C4K4,aflow:23c91884ee41bec1,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CK_sv/256,225,cF8,"['C', 'K']","[1.219, 1.219, 1.219, 1.219, 0.066, 0.066, 0.066, 0.066]",,,,2.30599,8,236.001,,,,,
C4Mg4,aflow:c4fe1a149e48f38c,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CMg_pv/195,225,cF8,"['C', 'Mg']","[-0.116, -0.116, -0.116, -0.116, -0.005, -0.005, -0.005, -0.005]",,,,1.32546,8,98.8366,,,,,
C4Nb4,aflow:dc952582ffbb8259,aflowlib.duke.edu:AFLOWDATA/LIB2_WEB/CNb_sv/256,225,cF8,"['C', 'Nb']","[0, 0, 0, 0, 0, 0, 0, 0]",,,,-0.542754,8,90.0708,,,,,
